nom,coordonnees,num_insee
Conne-de-Labarde,Point(0.554444444 44.780277777),24132
La Coquille,Point(0.976388888 45.542222222),24133
Corgnac-sur-l'Isle,Point(0.9475 45.376388888),24134
Cornille,Point(0.784444444 45.251388888),24135
Coubjours,Point(1.2575 45.2475),24136
Coulaures,Point(0.979722222 45.306666666),24137
Coulounieix-Chamiers,Point(0.691388888 45.186388888),24138
Coursac,Point(0.638888888 45.128888888),24139
Cours-de-Pile,Point(0.546111111 44.841388888),24140
Coutures,Point(0.392777777 45.331944444),24141
Coux et Bigaroque-Mouzens,Point(0.97333 44.83389),24142
Coux et Bigaroque-Mouzens,Point(0.972727 44.834608),24142
Couze-et-Saint-Front,Point(0.706111111 44.827222222),24143
Creyssac,Point(0.551944444 45.307777777),24144
Creysse,Point(0.565833333 44.855833333),24145
Creyssensac-et-Pissot,Point(0.661944444 45.079444444),24146
Cubjac-Auvézère-Val d'Ans,Point(0.938069 45.221419),24147
Cunèges,Point(0.3725 44.78),24148
Daglan,Point(1.193055555 44.741944444),24150
Doissat,Point(1.068888888 44.731111111),24151
Domme,Point(1.214444444 44.802222222),24152
La Dornac,Point(1.359722222 45.081944444),24153
Douchapt,Point(0.443333333 45.242777777),24154
Douville,Point(0.593888888 44.987222222),24155
La Douze,Point(0.863611111 45.061388888),24156
Douzillac,Point(0.418333333 45.084722222),24157
Dussac,Point(1.081666666 45.395555555),24158
Échourgnac,Point(0.230277777 45.125555555),24159
Église-Neuve-de-Vergt,Point(0.732222222 45.083055555),24160
Église-Neuve-d'Issac,Point(0.426666666 44.981944444),24161
Escoire,Point(0.849444444 45.210555555),24162
Étouars,Point(0.628333333 45.601666666),24163
Excideuil,Point(1.049444444 45.336666666),24164
Eygurande-et-Gardedeuil,Point(0.121388888 45.066944444),24165
Eymet,Point(0.398333333 44.6675),24167
Plaisance,Point(0.563611111 44.704444444),24168
Eyrenville,Point(0.568056 44.701111),24168
Eyzerac,Point(0.921111111 45.388888888),24171
Les Eyzies,Point(1.018055555 44.936666666),24172
Falgueyrat,Point(0.5375 44.678611),24173
Fanlac,Point(1.095833333 45.065833333),24174
Les Farges,Point(1.186944444 45.115277777),24175
Faurilles,Point(0.694444444 44.703333333),24176
Faux,Point(0.642777777 44.789444444),24177
La Feuillade,Point(1.403055555 45.114166666),24179
Firbeix,Point(0.974722222 45.599444444),24180
Le Fleix,Point(0.251388888 44.874722222),24182
Fleurac,Point(1.001944444 45.007777777),24183
Florimont-Gaumier,Point(1.239444444 44.699166666),24184
Fongalop,Point(0.963333 44.725278),24185
Fonroque,Point(0.417777777 44.701944444),24186
Fontenilles-d'Aigueparse,Point(1.002028 44.645444),24187
Fossemagne,Point(0.985277777 45.126944444),24188
Fougueyrolles,Point(0.1875 44.865555555),24189
Fouleix,Point(0.680277777 44.984444444),24190
Fraisse,Point(0.307777777 44.929722222),24191
Gabillou,Point(1.034722222 45.205833333),24192
Gageac-et-Rouillac,Point(0.78333 44.8),24193
Gageac-et-Rouillac,Point(0.344722222 44.799444444),24193
Gardonne,Point(0.332222222 44.836388888),24194
Gaugeac,Point(0.88 44.659444444),24195
Génis,Point(1.163611111 45.326111111),24196
Ginestet,Point(0.429444444 44.911388888),24197
Gout-Rossignol,Point(0.384166666 45.413333333),24199
Grand-Brassac,Point(0.478611111 45.294166666),24200
Grand-Castang,Point(0.754778 44.900556),24201
Granges-d'Ans,Point(1.118333333 45.211666666),24202
Grignols,Point(0.540555555 45.0825),24205
Grives,Point(1.076666666 44.765277777),24206
Groléjac,Point(1.295555555 44.817222222),24207
Grun-Bordas,Point(0.652222222 45.046388888),24208
Hautefaye,Point(0.493333333 45.536944444),24209
Hautefort,Point(1.148055555 45.259722222),24210
Issac,Point(0.451111111 45.015555555),24211
Issigeac,Point(0.607222222 44.729722222),24212
Jaure,Point(0.553888888 45.056666666),24213
Javerlhac-et-la-Chapelle-Saint-Robert,Point(0.560555555 45.569722222),24214
Jayac,Point(1.343888888 45.030833333),24215
La Jemaye-Ponteyraud,Point(0.256698 45.170049),24216
Journiac,Point(0.883333333 44.965555555),24217
Jumilhac-le-Grand,Point(1.063888888 45.494166666),24218
Lacropte,Point(0.831111111 45.036666666),24220
Rudeau-Ladosse,Point(0.55 45.480277777),24221
La Force,Point(0.375277777 44.868611111),24222
Lalinde,Point(0.738055555 44.836944444),24223
Lamonzie-Montastruc,Point(0.593611111 44.895555555),24224
Lamonzie-Saint-Martin,Point(0.383888888 44.8425),24225
Lamothe-Montravel,Point(0.025277777 44.851388888),24226
Lanouaille,Point(1.138055555 45.391944444),24227
Lanquais,Point(0.67 44.823333333),24228
Le Lardin-Saint-Lazare,Point(1.226944444 45.129722222),24229
Larzac,Point(1.008055555 44.7475),24230
Lavalade,Point(0.863333333 44.695277777),24231
Lavaur,Point(1.023333333 44.613333333),24232
Les Lèches,Point(0.383888888 44.989722222),24234
Léguillac-de-l'Auche,Point(0.556388888 45.184722222),24236
Lembras,Point(0.523611111 44.884444444),24237
Lempzours,Point(0.818333333 45.361388888),24238
Limeuil,Point(0.888888888 44.885277777),24240
Limeyrat,Point(0.980833333 45.160555555),24241
Liorac-sur-Louyre,Point(0.644722222 44.896944444),24242
Lisle,Point(0.548611111 45.278333333),24243
Lolme,Point(0.844444444 44.711666666),24244
Loubejac,Point(1.0875 44.592777777),24245
Lunas,Point(0.403055555 44.916944444),24246
Lusignac,Point(0.311944444 45.327222222),24247
Lussas-et-Nontronneau,Point(0.583611111 45.505277777),24248
Mandacou,Point(0.549167 44.711944),24250
Manzac-sur-Vern,Point(0.585555555 45.087222222),24251
Marcillac-Saint-Quentin,Point(1.213055555 44.950555555),24252
Mareuil en Périgord,Point(0.4526 45.451632),24253
Marnac,Point(1.025833333 44.836944444),24254
Marquay,Point(1.133888888 44.943611111),24255
Marsac-sur-l'Isle,Point(0.661388888 45.185),24256
Marsalès,Point(0.884722222 44.688611111),24257
Eyraud-Crempse-Maurens,Point(0.485 44.9348),24259
Mauzac-et-Grand-Castang,Point(0.797222222 44.864444444),24260
Mauzac-et-Saint-Meyme-de-Rozens,Point(0.797889 44.864528),24260
Mauzens-et-Miremont,Point(0.918611111 44.993055555),24261
Mayac,Point(0.943888888 45.280277777),24262
Mazeyrolles,Point(1.019444444 44.685277777),24263
Ménesplet,Point(0.108055555 45.017222222),24264
Ménestérol-Montignac,Point(0.153528 45.017),24265
Mensignac,Point(0.561111111 45.225277777),24266
Mescoules,Point(0.431388888 44.744722222),24267
Meyrals,Point(1.063888888 44.898888888),24268
Mialet,Point(0.904166666 45.549722222),24269
Milhac-de-Nontron,Point(0.780555555 45.4675),24271
Minzac,Point(0.037222222 44.972222222),24272
Molières,Point(0.823888888 44.810555555),24273
Monbazillac,Point(0.491666666 44.794166666),24274
Monbos,Point(0.386694 44.743667),24275
Monestier,Point(0.328055555 44.773333333),24276
Monfaucon,Point(0.237222222 44.911666666),24277
Monmadalès,Point(0.621944444 44.766111111),24278
Monmarvès,Point(0.6125 44.708888888),24279
Monpazier,Point(0.894166666 44.680833333),24280
Monsac,Point(0.696944444 44.779166666),24281
Monsaguel,Point(0.580277777 44.737222222),24282
Montagnac-d'Auberoche,Point(0.955555555 45.186666666),24284
Montagnac-la-Crempse,Point(0.546111111 44.981111111),24285
Montagrier,Point(0.476666666 45.270555555),24286
Montaut,Point(0.626666666 44.748333333),24287
Montazeau,Point(0.13 44.892777777),24288
Montcaret,Point(0.063611111 44.858611111),24289
Montferrand-du-Périgord,Point(0.866111111 44.750833333),24290
Montignac-Lascaux,Point(1.161388888 45.066388888),24291
Montpeyroux,Point(0.056944444 44.92),24292
Monplaisant,Point(0.9975 44.789166666),24293
Montpon-Ménestérol,Point(0.159166666 45.009166666),24294
Montrem,Point(0.574444444 45.150277777),24295
Mouleydier,Point(0.595833333 44.855555555),24296
Moulin-Neuf,Point(0.050833333 45.010833333),24297
Mussidan,Point(0.365555555 45.035),24299
Nabirat,Point(1.297777777 44.753333333),24300
Nadaillac,Point(1.397777777 45.038888888),24301
Nailhac,Point(1.152777777 45.227222222),24302
Nanteuil-Auriac-de-Bourzac,Point(0.290555555 45.384444444),24303
Nantheuil,Point(0.944444444 45.413888888),24304
Nanthiat,Point(0.985555555 45.408055555),24305
Nastringues,Point(0.153888888 44.875),24306
Naussannes,Point(0.725277777 44.755277777),24307
Négrondes,Point(0.864166666 45.344444444),24308
Neuvic,Point(0.468888888 45.100555555),24309
Nontron,Point(0.661666666 45.529444444),24311
Sanilhac,Point(0.713889 45.121667),24312
Orliac,Point(1.068055555 44.716111111),24313
Orliaguet,Point(1.365555555 44.912222222),24314
Paleyrac,Point(0.932526 44.823431),24315
Parcoul-Chenaud,Point(0.034832 45.205218),24316
Paulin,Point(1.3475 45.001944444),24317
Paunat,Point(0.858888888 44.905833333),24318
Paussac-et-Saint-Vivien,Point(0.538888888 45.347777777),24319
Payzac,Point(1.217777777 45.401111111),24320
Pazayac,Point(1.379722222 45.121111111),24321
Périgueux,Point(0.718055555 45.184166666),24322
Petit-Bersac,Point(0.231944444 45.288055555),24323
Peyrignac,Point(1.191388888 45.155833333),24324
Peyrillac-et-Millac,Point(1.4075 44.887777777),24325
Peyzac-le-Moustier,Point(1.078888888 44.990555555),24326
Pezuls,Point(0.8075 44.913333333),24327
Piégut-Pluviers,Point(0.689444444 45.6225),24328
Le Pizou,Point(0.062222222 45.025),24329
Plazac,Point(1.039444444 45.035),24330
Pomport,Point(0.417777777 44.779444444),24331
Ponchapt,Point(0.203278 44.88975),24332
Pontours,Point(0.762222222 44.836388888),24334
Port-Sainte-Foy-et-Ponchapt,Point(0.210277777 44.843611111),24335
Port-Sainte-Foy,Point(0.207513 44.843694),24335
Prats-de-Carlux,Point(1.316388888 44.906666666),24336
Prats-du-Périgord,Point(1.067222222 44.691944444),24337
Pressignac-Vicq,Point(0.721666666 44.895277777),24338
Preyssac-d'Excideuil,Point(1.102777777 45.3375),24339
Prigonrieux,Point(0.403611111 44.854166666),24340
Proissans,Point(1.2525 44.934444444),24341
Puyguilhem,Point(0.352139 44.732222),24342
Queyssac,Point(0.55 44.905555555),24345
Quinsac,Point(0.705833333 45.429166666),24346
Rampieux,Point(0.796666666 44.714444444),24347
Razac-d'Eymet,Point(0.457777777 44.691944444),24348
Razac-de-Saussignac,Point(0.284444444 44.804166666),24349
Razac-sur-l'Isle,Point(0.599722222 45.163888888),24350
Ribagnac,Point(0.498333333 44.765833333),24351
Ribérac,Point(0.338888888 45.246944444),24352
La Rochebeaucourt-et-Argentine,Point(0.38 45.483611111),24353
La Roche-Chalais,Point(0.008888888 45.151666666),24354
La Roque-Gageac,Point(1.1825 44.826388888),24355
Rouffignac-Saint-Cernin-de-Reilhac,Point(0.977222222 45.047777777),24356
Rouffignac-de-Sigoulès,Point(0.448333333 44.782777777),24357
Rouquette,Point(0.397222 44.6783),24358
Sadillac,Point(0.483333333 44.733888888),24359
Sagelat,Point(1.011944444 44.787222222),24360
Saint-Agne,Point(0.634166666 44.836111111),24361
Sainte-Alvère-Saint-Laurent Les Bâtons,Point(0.809301 44.946882),24362
Val de Louyre et Caudeau,Point(0.809301 44.946882),24362
Coly-Saint-Amand,Point(1.247403 45.063465),24364
Saint-Amand-de-Vergt,Point(0.6975 44.987222222),24365
Saint-André-d'Allas,Point(1.166666666 44.885833333),24366
Saint-André-de-Double,Point(0.318055555 45.145833333),24367
Saint-Antoine-de-Breuilh,Point(0.154722222 44.844166666),24370
Saint-Aquilin,Point(0.493888888 45.186111111),24371
Saint-Astier,Point(0.528055555 45.145277777),24372
Saint-Aubin-de-Cadelech,Point(0.481388888 44.693055555),24373
Saint-Aubin-de-Lanquais,Point(0.597777777 44.793333333),24374
Saint-Aubin-de-Nabirat,Point(1.288888888 44.731111111),24375
Saint Aulaye-Puymangou,Point(0.13813 45.20417),24376
Saint-Avit-de-Vialard,Point(0.868611111 44.943055555),24377
Saint-Avit-Rivière,Point(0.883333333 44.751666666),24378
Saint-Avit-Sénieur,Point(0.816388888 44.774722222),24379
Saint-Barthélemy-de-Bellegarde,Point(0.210277777 45.077777777),24380
Saint-Barthélemy-de-Bussière,Point(0.755555555 45.640555555),24381
Saint-Capraise-de-Lalinde,Point(0.653611111 44.841944444),24382
Saint-Capraise-d'Eymet,Point(0.504722222 44.708888888),24383
Saint-Cassien,Point(0.845277777 44.685555555),24384
Saint-Cernin-de-Labarde,Point(0.572222222 44.764166666),24385
Saint-Cernin-de-l'Herm,Point(1.034166666 44.640277777),24386
Saint-Cernin-de-Reillac,Point(0.94625 45.035167),24387
Saint-Chamassy,Point(0.9275 44.872777777),24388
Saint-Crépin-d'Auberoche,Point(0.89 45.123611111),24390
Saint-Crépin-et-Carlucet,Point(1.274166666 44.963888888),24392
Sainte-Croix,Point(0.830833333 44.739722222),24393
Sainte-Croix-de-Mareuil,Point(0.425277777 45.461944444),24394
Saint-Cybranet,Point(1.17 44.788333333),24395
Saint-Cyprien,Point(1.043611111 44.869722222),24396
Saint-Cyr-les-Champagnes,Point(1.288333333 45.378888888),24397
Saint-Estèphe,Point(0.662777777 45.591666666),24398
Saint-Étienne-de-Puycorbier,Point(0.329444444 45.0925),24399
Sainte-Eulalie-d'Ans,Point(1.018333333 45.246944444),24401
Saint-Félix-de-Bourdeilles,Point(0.568055555 45.415833333),24403
Saint-Félix-de-Reillac-et-Mortemart,Point(0.915277777 45.02),24404
Saint-Félix-de-Villadeix,Point(0.682777777 44.924722222),24405
Sainte-Foy-de-Belvès,Point(1.035277777 44.733888888),24406
Sainte-Foy-de-Longas,Point(0.750555555 44.925277777),24407
Saint-Front-d'Alemps,Point(0.781111111 45.324444444),24408
Saint-Front-de-Pradoux,Point(0.364444444 45.055),24409
Saint-Front-la-Rivière,Point(0.726388888 45.472222222),24410
Saint-Front-sur-Nizonne,Point(0.636111111 45.481111111),24411
Saint-Geniès,Point(1.251666666 44.994166666),24412
Saint-Georges-Blancaneix,Point(0.349166666 44.920555555),24413
Saint-Georges-de-Montclard,Point(0.621111111 44.932222222),24414
Saint-Géraud-de-Corps,Point(0.226388888 44.951944444),24415
Saint-Germain-de-Belvès,Point(1.049166666 44.805),24416
Saint-Germain-des-Prés,Point(0.991388888 45.341944444),24417
Saint-Germain-du-Salembre,Point(0.449722222 45.138055555),24418
Saint-Germain-et-Mons,Point(0.594166666 44.844444444),24419
Saint-Géry,Point(0.323888888 44.984166666),24420
Saint-Geyrac,Point(0.914444444 45.088055555),24421
Saint-Hilaire-d'Estissac,Point(0.5075 45.013333333),24422
Saint-Julien-Innocence-Eulalie,Point(0.409848 44.723909),24423
Saint-Jean-d'Ataux,Point(0.409722222 45.143055555),24424
Saint-Jean-de-Côle,Point(0.838333333 45.420833333),24425
Saint-Jean-d'Estissac,Point(0.512222222 45.029444444),24426
Saint-Jory-de-Chalais,Point(0.898888888 45.498333333),24428
Saint-Jory-las-Bloux,Point(0.965833333 45.362222222),24429
Saint-Julien-de-Bourdeilles,Point(0.588611111 45.36),24430
Saint-Julien-de-Lampon,Point(1.363055555 44.861111111),24432
Saint-Just,Point(0.5075 45.335277777),24434
Saint-Laurent-des-Hommes,Point(0.253333333 45.0375),24436
Saint-Laurent-des-Vignes,Point(0.454722222 44.816111111),24437
Saint-Laurent-la-Vallée,Point(1.109444444 44.748888888),24438
Saint-Lazare,Point(1.24322 45.1361),24440
Saint-Léon-d'Issigeac,Point(0.691111111 44.72),24441
Saint-Léon-sur-l'Isle,Point(0.504444444 45.114722222),24442
Saint-Léon-sur-Vézère,Point(1.088611111 45.010555555),24443
Saint-Louis-en-l'Isle,Point(0.391388888 45.060555555),24444
Saint-Marcel-du-Périgord,Point(0.712222222 44.915555555),24445
Saint-Marcory,Point(0.932777777 44.723055555),24446
Saint-Martial-d'Albarède,Point(1.030833333 45.325),24448
Saint-Martial-d'Artenset,Point(0.204166666 45.016388888),24449
Saint-Martial-de-Nabirat,Point(1.258611111 44.744166666),24450
Saint-Martial-et-Saint-Aubin-de-Nabirat,Point(1.259056 44.744667),24450
Saint-Martial-de-Valette,Point(0.650277777 45.516388888),24451
Saint-Martial-Viveyrol,Point(0.338611111 45.3575),24452
Saint-Martin-de-Fressengeas,Point(0.845 45.443611111),24453
Saint-Martin-de-Gurson,Point(0.106944444 44.9525),24454
Saint-Martin-de-Ribérac,Point(0.358333333 45.229722222),24455
Saint-Martin-des-Combes,Point(0.615277777 44.956666666),24456
Saint-Martin-l'Astier,Point(0.329166666 45.056111111),24457
Saint-Martin-le-Pin,Point(0.611388888 45.555555555),24458
Saint-Mayme-de-Péreyrol,Point(0.646944444 45.014722222),24459
Saint-Méard-de-Drône,Point(0.421944444 45.249166666),24460
Saint-Méard-de-Gurçon,Point(0.183611111 44.909166666),24461
Saint-Médard-de-Mussidan,Point(0.346944444 45.043888888),24462
Saint-Médard-d'Excideuil,Point(1.070555555 45.341666666),24463
Saint-Mesmin,Point(1.205277777 45.352222222),24464
Saint-Michel-de-Double,Point(0.289166666 45.079722222),24465
Saint-Michel-de-Montaigne,Point(0.03 44.874166666),24466
Saint-Michel-de-Rivière,Point(-0.021361 45.1321),24467
Saint-Michel-de-Villadeix,Point(0.721111111 44.986388888),24468
Saint-Michel-l'Écluse-et-Léparon,Point(0.080632 45.14235),24469
Sainte-Mondane,Point(1.336666666 44.845555555),24470
Sainte-Nathalène,Point(1.286666666 44.905555555),24471
Saint-Nexans,Point(0.5475 44.804722222),24472
Sainte-Orse,Point(1.075555555 45.203611111),24473
Saint-Pancrace,Point(0.664444444 45.428055555),24474
Saint-Pantaly-d'Excideuil,Point(1.014722222 45.316111111),24476
Saint-Pardoux-de-Drône,Point(0.421388888 45.225555555),24477
Saint-Pardoux-et-Vielvic,Point(0.985833333 44.768888888),24478
Saint-Pardoux-la-Rivière,Point(0.745833333 45.493333333),24479
Saint-Paul-de-Serre,Point(0.633611111 45.088333333),24480
Saint-Paul-la-Roche,Point(0.998888888 45.4775),24481
Saint-Paul-Lizonne,Point(0.281666666 45.319444444),24482
Saint-Perdoux,Point(0.539166666 44.740277777),24483
Saint-Pierre-de-Chignac,Point(0.856666666 45.124444444),24484
Saint-Pierre-de-Côle,Point(0.792222222 45.371388888),24485
Saint-Pierre-de-Frugie,Point(0.998888888 45.573055555),24486
Saint-Pierre-d'Eyraud,Point(0.318611111 44.848333333),24487
Saint-Pompont,Point(1.146944444 44.726388888),24488
Saint-Priest-les-Fougères,Point(1.010833333 45.543055555),24489
Saint Privat en Périgord,Point(0.2158 45.2264),24490
Saint-Rabier,Point(1.151388888 45.170277777),24491
Sainte-Radegonde,Point(0.678333333 44.690277777),24492
Saint-Raphaël,Point(1.075 45.304166666),24493
Saint-Rémy,Point(0.184722222 44.945277777),24494
Saint-Romain-de-Monpazier,Point(0.870833333 44.717777777),24495
Saint-Romain-et-Saint-Clément,Point(0.863611111 45.423888888),24496
Saint-Saud-Lacoussière,Point(0.818888888 45.543333333),24498
Saint-Sauveur,Point(0.586388888 44.868333333),24499
Saint-Sauveur-Lalande,Point(0.252777777 44.985277777),24500
Saint-Seurin-de-Prats,Point(0.074722222 44.828333333),24501
Saint-Séverin-d'Estissac,Point(0.477222222 45.051388888),24502
Saint-Sulpice-de-Roumagnac,Point(0.394166666 45.205),24504
Saint-Sulpice-d'Excideuil,Point(1.006666666 45.389444444),24505
Saint-Sulpice-d'Eymet,Point(0.359444 44.680833),24506
Sainte-Trie,Point(1.197222222 45.299444444),24507
Saint-Victor,Point(0.438333333 45.263611111),24508
Saint-Vincent-de-Connezac,Point(0.3975 45.163888888),24509
Saint-Vincent-de-Cosse,Point(1.118611111 44.842222222),24510
Saint-Vincent-Jalmoutiers,Point(0.1925 45.2025),24511
Saint-Vincent-le-Paluel,Point(1.285833333 44.891944444),24512
Saint-Vincent-sur-l'Isle,Point(0.895833333 45.244722222),24513
Saint-Vivien,Point(0.104722222 44.8925),24514
Salagnac,Point(1.198055555 45.311388888),24515
Salignac-Eyvigues,Point(1.322777777 44.974444444),24516
